370	14	66	20	0.07208	0.44369	0.512	1.6387	1.69E-06
371	14	68	18	0.06939	0.4438	0.495	1.65519	1.91E-06
372	14	70	16	0.06654	0.44545	0.486	1.6692	2.21E-06
373	14	72	14	0.06348	0.44879	0.486	1.68049	2.61E-06
374	14	74	12	0.06016	0.45405	0.494	1.68889	3.13E-06
375	14	76	10	0.05658	0.46144	0.51	1.69435	3.80E-06
376	14	78	8	0.05278	0.47122	0.537	1.69679	4.61E-06
377	14	80	6	0.04888	0.48369	0.575	1.6961	5.61E-06
378	14	82	4	0.04507	0.4991	0.63	1.69215	6.80E-06
379	14	84	2	0.04153	0.51733	0.705	1.68485	8.24E-06
380	14	86	0	0.03832	0.53763	0.808	1.67441	9.97E-06
381	16	0	84	0.10131	0.48173	1.919	1.13465	1.78E-06
382	16	2	82	0.10107	0.4848	2.002	1.13742	1.79E-06
383	16	4	80	0.10088	0.48747	2.075	1.14126	1.80E-06
384	16	6	78	0.10069	0.48971	2.133	1.14602	1.81E-06
385	16	8	76	0.10046	0.49152	2.172	1.15154	1.81E-06
386	16	10	74	0.10017	0.49291	2.19	1.15773	1.82E-06
387	16	12	72	0.09983	0.49392	2.19	1.16455	1.83E-06
388	16	14	70	0.09952	0.49458	2.174	1.17199	1.85E-06
389	16	16	68	0.09928	0.49495	2.146	1.1801	1.90E-06
390	16	18	66	0.0991	0.49503	2.108	1.18892	1.97E-06
391	16	20	64	0.09896	0.49484	2.061	1.19854	2.07E-06
392	16	22	62	0.09883	0.49439	2.007	1.20901	2.21E-06
393	16	24	60	0.0987	0.49367	1.946	1.22041	2.36E-06
394	16	26	58	0.09854	0.49269	1.879	1.23282	2.48E-06
395	16	28	56	0.09834	0.49147	1.806	1.24632	2.49E-06
396	16	30	54	0.09809	0.49002	1.728	1.26103	2.36E-06
397	16	32	52	0.09778	0.4884	1.646	1.27706	2.13E-06
398	16	34	50	0.09739	0.48667	1.561	1.29456	1.94E-06
399	16	36	48	0.09692	0.48491	1.475	1.31362	1.85E-06
400	16	38	46	0.09634	0.48315	1.39	1.33429	1.77E-06
401	16	40	44	0.09564	0.48141	1.305	1.35648	1.67E-06
402	16	42	42	0.09478	0.4796	1.223	1.37995	1.58E-06
403	16	44	40	0.09373	0.47754	1.141	1.40436	1.52E-06
404	16	46	38	0.09243	0.475	1.059	1.42929	1.48E-06
405	16	48	36	0.09084	0.47179	0.975	1.45439	1.46E-06
406	16	50	34	0.08888	0.46782	0.893	1.47932	1.44E-06
407	16	52	32	0.08657	0.46314	0.814	1.50387	1.42E-06
408	16	54	30	0.08406	0.45804	0.74	1.52811	1.41E-06
409	16	56	28	0.08151	0.45296	0.673	1.55221	1.42E-06
410	16	58	26	0.07894	0.44827	0.615	1.57595	1.44E-06
411	16	60	24	0.07635	0.44435	0.567	1.59892	1.49E-06
412	16	62	22	0.07374	0.4415	0.529	1.62068	1.57E-06
